"COU","Country","WASTE","Waste category","WST_OPER","Waste management operations","UNIT","Unit of measure","YEA","Year","Value","Flag Codes","Flags"
"ESP","Spain","EE6","Total waste","COL","Waste collected","KG_HAB","Kilograms per capita","2017","2017",6.172,,
"ESP","Spain","EE6","Total waste","COL","Waste collected","KG_HAB","Kilograms per capita","2018","2018",6.861,,
"ESP","Spain","EE6","Total waste","COL","Waste collected","KG_HAB","Kilograms per capita","2019","2019",7.882,,
"ESP","Spain","EE6","Total waste","COL","Waste collected","KG_HAB","Kilograms per capita","2020","2020",8.316,,
"ESP","Spain","EE6","Total waste","RCY","Recycling","KG_HAB","Kilograms per capita","2019","2019",6.121,,
"ESP","Spain","EE6","Total waste","RCY","Recycling","KG_HAB","Kilograms per capita","2020","2020",7.017,,
"ESP","Spain","EE_TEE","Temperature exchange equipment","MKT","Products put on the market","KG_HAB","Kilograms per capita","2019","2019",4.179,,
"ESP","Spain","EE_TEE","Temperature exchange equipment","MKT","Products put on the market","KG_HAB","Kilograms per capita","2020","2020",4.167,,
"ESP","Spain","EE_TEE","Temperature exchange equipment","COL","Waste collected","KG_HAB","Kilograms per capita","2019","2019",1.862,,
"ESP","Spain","EE_TEE","Temperature exchange equipment","COL","Waste collected","KG_HAB","Kilograms per capita","2020","2020",1.839,,
"ESP","Spain","EE_TEE","Temperature exchange equipment","RCY","Recycling","KG_HAB","Kilograms per capita","2019","2019",1.366,,
"ESP","Spain","EE_TEE","Temperature exchange equipment","RCY","Recycling","KG_HAB","Kilograms per capita","2020","2020",1.512,,
"ESP","Spain","EE_SME","Screens and monitors","MKT","Products put on the market","KG_HAB","Kilograms per capita","2019","2019",0.987,,
"ESP","Spain","EE_SME","Screens and monitors","MKT","Products put on the market","KG_HAB","Kilograms per capita","2020","2020",1.112,,
"ESP","Spain","EE_SME","Screens and monitors","COL","Waste collected","KG_HAB","Kilograms per capita","2019","2019",0.607,,
"ESP","Spain","EE_SME","Screens and monitors","COL","Waste collected","KG_HAB","Kilograms per capita","2020","2020",0.618,,
"ESP","Spain","EE_SME","Screens and monitors","RCY","Recycling","KG_HAB","Kilograms per capita","2019","2019",0.439,,
"ESP","Spain","EE_SME","Screens and monitors","RCY","Recycling","KG_HAB","Kilograms per capita","2020","2020",0.455,,
"ESP","Spain","EE_LMP","Lamps","MKT","Products put on the market","KG_HAB","Kilograms per capita","2019","2019",0.116,,
"ESP","Spain","EE_LMP","Lamps","MKT","Products put on the market","KG_HAB","Kilograms per capita","2020","2020",0.1,,
"ESP","Spain","EE_LMP","Lamps","COL","Waste collected","KG_HAB","Kilograms per capita","2019","2019",0.075,,
"ESP","Spain","EE_LMP","Lamps","COL","Waste collected","KG_HAB","Kilograms per capita","2020","2020",0.065,,
"ESP","Spain","EE_LMP","Lamps","RCY","Recycling","KG_HAB","Kilograms per capita","2019","2019",0.067,,
"ESP","Spain","EE_LMP","Lamps","RCY","Recycling","KG_HAB","Kilograms per capita","2020","2020",0.056,,
"ESP","Spain","EE_LE","Large equipment","MKT","Products put on the market","KG_HAB","Kilograms per capita","2019","2019",9.86,,
"ESP","Spain","EE_LE","Large equipment","MKT","Products put on the market","KG_HAB","Kilograms per capita","2020","2020",12.41,,
"ESP","Spain","EE_LE","Large equipment","COL","Waste collected","KG_HAB","Kilograms per capita","2019","2019",3.864,,
"ESP","Spain","EE_LE","Large equipment","COL","Waste collected","KG_HAB","Kilograms per capita","2020","2020",4.309,,
"ESP","Spain","EE_LE","Large equipment","RCY","Recycling","KG_HAB","Kilograms per capita","2019","2019",2.998,,
"ESP","Spain","EE_LE","Large equipment","RCY","Recycling","KG_HAB","Kilograms per capita","2020","2020",3.74,,
"ESP","Spain","EE_SE","Small equipment","MKT","Products put on the market","KG_HAB","Kilograms per capita","2019","2019",2.74,,
"ESP","Spain","EE_SE","Small equipment","MKT","Products put on the market","KG_HAB","Kilograms per capita","2020","2020",2.847,,
"ESP","Spain","EE_SE","Small equipment","COL","Waste collected","KG_HAB","Kilograms per capita","2019","2019",1.133,,
"ESP","Spain","EE_SE","Small equipment","COL","Waste collected","KG_HAB","Kilograms per capita","2020","2020",1.212,,
"ESP","Spain","EE_SE","Small equipment","RCY","Recycling","KG_HAB","Kilograms per capita","2019","2019",1.001,,
"ESP","Spain","EE_SE","Small equipment","RCY","Recycling","KG_HAB","Kilograms per capita","2020","2020",1.022,,
"ESP","Spain","EE_SITTE","Small IT and telecommunication equipment","MKT","Products put on the market","KG_HAB","Kilograms per capita","2019","2019",0.565,,
"ESP","Spain","EE_SITTE","Small IT and telecommunication equipment","MKT","Products put on the market","KG_HAB","Kilograms per capita","2020","2020",0.58,,
"ESP","Spain","EE_SITTE","Small IT and telecommunication equipment","COL","Waste collected","KG_HAB","Kilograms per capita","2019","2019",0.341,,
"ESP","Spain","EE_SITTE","Small IT and telecommunication equipment","COL","Waste collected","KG_HAB","Kilograms per capita","2020","2020",0.272,,
"ESP","Spain","EE_SITTE","Small IT and telecommunication equipment","RCY","Recycling","KG_HAB","Kilograms per capita","2019","2019",0.25,,
"ESP","Spain","EE_SITTE","Small IT and telecommunication equipment","RCY","Recycling","KG_HAB","Kilograms per capita","2020","2020",0.232,,
"ESP","Spain","EE6","Total waste","MKT","Products put on the market","TH_T","Thousand tonnes","2007","2007",978.077,,
"ESP","Spain","EE6","Total waste","MKT","Products put on the market","TH_T","Thousand tonnes","2008","2008",775.73,,
"ESP","Spain","EE6","Total waste","MKT","Products put on the market","TH_T","Thousand tonnes","2009","2009",696.156,,
"ESP","Spain","EE6","Total waste","MKT","Products put on the market","TH_T","Thousand tonnes","2010","2010",746.801,,
"ESP","Spain","EE6","Total waste","MKT","Products put on the market","TH_T","Thousand tonnes","2011","2011",663.704,,
"ESP","Spain","EE6","Total waste","MKT","Products put on the market","TH_T","Thousand tonnes","2012","2012",573.98,,
"ESP","Spain","EE6","Total waste","MKT","Products put on the market","TH_T","Thousand tonnes","2014","2014",557.481,,
"ESP","Spain","EE6","Total waste","MKT","Products put on the market","TH_T","Thousand tonnes","2015","2015",603.227,,
"ESP","Spain","EE6","Total waste","MKT","Products put on the market","TH_T","Thousand tonnes","2016","2016",626.649,,
"ESP","Spain","EE6","Total waste","MKT","Products put on the market","TH_T","Thousand tonnes","2017","2017",667.367,,
"ESP","Spain","EE6","Total waste","MKT","Products put on the market","TH_T","Thousand tonnes","2018","2018",722.636,,
"ESP","Spain","EE6","Total waste","MKT","Products put on the market","TH_T","Thousand tonnes","2019","2019",868.909,,
"ESP","Spain","EE6","Total waste","MKT","Products put on the market","TH_T","Thousand tonnes","2020","2020",1004.711,,
"ESP","Spain","EE6","Total waste","COL","Waste collected","TH_T","Thousand tonnes","2007","2007",277.792,,
"ESP","Spain","EE6","Total waste","COL","Waste collected","TH_T","Thousand tonnes","2008","2008",296.009,,
"ESP","Spain","EE6","Total waste","COL","Waste collected","TH_T","Thousand tonnes","2009","2009",137.016,,
"ESP","Spain","EE6","Total waste","COL","Waste collected","TH_T","Thousand tonnes","2010","2010",158.099,,
"ESP","Spain","EE6","Total waste","COL","Waste collected","TH_T","Thousand tonnes","2011","2011",153.867,,
"ESP","Spain","EE6","Total waste","COL","Waste collected","TH_T","Thousand tonnes","2012","2012",157.994,,
"ESP","Spain","EE6","Total waste","COL","Waste collected","TH_T","Thousand tonnes","2014","2014",184.818,,
"ESP","Spain","EE6","Total waste","COL","Waste collected","TH_T","Thousand tonnes","2015","2015",230.728,,
"ESP","Spain","EE6","Total waste","COL","Waste collected","TH_T","Thousand tonnes","2016","2016",249.983,,
"ESP","Spain","EE6","Total waste","COL","Waste collected","TH_T","Thousand tonnes","2017","2017",287.21,,
"ESP","Spain","EE6","Total waste","COL","Waste collected","TH_T","Thousand tonnes","2018","2018",320.622,,
"ESP","Spain","EE6","Total waste","COL","Waste collected","TH_T","Thousand tonnes","2019","2019",371.27,,
"ESP","Spain","EE6","Total waste","COL","Waste collected","TH_T","Thousand tonnes","2020","2020",393.797,,
"ESP","Spain","EE6","Total waste","RCY","Recycling","TH_T","Thousand tonnes","2019","2019",288.329,,
"ESP","Spain","EE6","Total waste","RCY","Recycling","TH_T","Thousand tonnes","2020","2020",332.278,,
"ESP","Spain","EE_TEE","Temperature exchange equipment","MKT","Products put on the market","TH_T","Thousand tonnes","2019","2019",196.842,,
"ESP","Spain","EE_TEE","Temperature exchange equipment","MKT","Products put on the market","TH_T","Thousand tonnes","2020","2020",197.351,,
"ESP","Spain","EE_TEE","Temperature exchange equipment","COL","Waste collected","TH_T","Thousand tonnes","2019","2019",87.687,,
"ESP","Spain","EE_TEE","Temperature exchange equipment","COL","Waste collected","TH_T","Thousand tonnes","2020","2020",87.069,,
"ESP","Spain","EE_TEE","Temperature exchange equipment","RCY","Recycling","TH_T","Thousand tonnes","2019","2019",64.361,,
"ESP","Spain","EE_TEE","Temperature exchange equipment","RCY","Recycling","TH_T","Thousand tonnes","2020","2020",71.609,,
"ESP","Spain","EE_SME","Screens and monitors","MKT","Products put on the market","TH_T","Thousand tonnes","2019","2019",46.48,,
"ESP","Spain","EE_SME","Screens and monitors","MKT","Products put on the market","TH_T","Thousand tonnes","2020","2020",52.647,,
"ESP","Spain","EE_SME","Screens and monitors","COL","Waste collected","TH_T","Thousand tonnes","2019","2019",28.596,,
"ESP","Spain","EE_SME","Screens and monitors","COL","Waste collected","TH_T","Thousand tonnes","2020","2020",29.271,,
"ESP","Spain","EE_SME","Screens and monitors","RCY","Recycling","TH_T","Thousand tonnes","2019","2019",20.69,,
"ESP","Spain","EE_SME","Screens and monitors","RCY","Recycling","TH_T","Thousand tonnes","2020","2020",21.537,,
"ESP","Spain","EE_LMP","Lamps","MKT","Products put on the market","TH_T","Thousand tonnes","2019","2019",5.475,,
"ESP","Spain","EE_LMP","Lamps","MKT","Products put on the market","TH_T","Thousand tonnes","2020","2020",4.717,,
"ESP","Spain","EE_LMP","Lamps","COL","Waste collected","TH_T","Thousand tonnes","2019","2019",3.523,,
"ESP","Spain","EE_LMP","Lamps","COL","Waste collected","TH_T","Thousand tonnes","2020","2020",3.081,,
"ESP","Spain","EE_LMP","Lamps","RCY","Recycling","TH_T","Thousand tonnes","2019","2019",3.142,,
"ESP","Spain","EE_LMP","Lamps","RCY","Recycling","TH_T","Thousand tonnes","2020","2020",2.651,,
"ESP","Spain","EE_LE","Large equipment","MKT","Products put on the market","TH_T","Thousand tonnes","2019","2019",464.452,,
"ESP","Spain","EE_LE","Large equipment","MKT","Products put on the market","TH_T","Thousand tonnes","2020","2020",587.704,,
"ESP","Spain","EE_LE","Large equipment","COL","Waste collected","TH_T","Thousand tonnes","2019","2019",182.028,,
"ESP","Spain","EE_LE","Large equipment","COL","Waste collected","TH_T","Thousand tonnes","2020","2020",204.078,,
"ESP","Spain","EE_LE","Large equipment","RCY","Recycling","TH_T","Thousand tonnes","2019","2019",141.232,,
"ESP","Spain","EE_LE","Large equipment","RCY","Recycling","TH_T","Thousand tonnes","2020","2020",177.097,,
"ESP","Spain","EE_SE","Small equipment","MKT","Products put on the market","TH_T","Thousand tonnes","2019","2019",129.061,,
"ESP","Spain","EE_SE","Small equipment","MKT","Products put on the market","TH_T","Thousand tonnes","2020","2020",134.828,,
"ESP","Spain","EE_SE","Small equipment","COL","Waste collected","TH_T","Thousand tonnes","2019","2019",53.38,,
"ESP","Spain","EE_SE","Small equipment","COL","Waste collected","TH_T","Thousand tonnes","2020","2020",57.414,,
"ESP","Spain","EE_SE","Small equipment","RCY","Recycling","TH_T","Thousand tonnes","2019","2019",47.145,,
"ESP","Spain","EE_SE","Small equipment","RCY","Recycling","TH_T","Thousand tonnes","2020","2020",48.395,,
"ESP","Spain","EE_SITTE","Small IT and telecommunication equipment","MKT","Products put on the market","TH_T","Thousand tonnes","2019","2019",26.598,,
"ESP","Spain","EE_SITTE","Small IT and telecommunication equipment","MKT","Products put on the market","TH_T","Thousand tonnes","2020","2020",27.464,,
"ESP","Spain","EE_SITTE","Small IT and telecommunication equipment","COL","Waste collected","TH_T","Thousand tonnes","2019","2019",16.055,,
"ESP","Spain","EE_SITTE","Small IT and telecommunication equipment","COL","Waste collected","TH_T","Thousand tonnes","2020","2020",12.884,,
"ESP","Spain","EE_SITTE","Small IT and telecommunication equipment","RCY","Recycling","TH_T","Thousand tonnes","2019","2019",11.758,,
"ESP","Spain","EE_SITTE","Small IT and telecommunication equipment","RCY","Recycling","TH_T","Thousand tonnes","2020","2020",10.989,,
"SWE","Sweden","EE6","Total waste","MKT","Products put on the market","KG_HAB","Kilograms per capita","2005","2005",9.411,,
"SWE","Sweden","EE6","Total waste","MKT","Products put on the market","KG_HAB","Kilograms per capita","2006","2006",24.956,,
"SWE","Sweden","EE6","Total waste","MKT","Products put on the market","KG_HAB","Kilograms per capita","2008","2008",25.39,,
"SWE","Sweden","EE6","Total waste","MKT","Products put on the market","KG_HAB","Kilograms per capita","2009","2009",23.521,,
"SWE","Sweden","EE6","Total waste","MKT","Products put on the market","KG_HAB","Kilograms per capita","2010","2010",24.781,,
"SWE","Sweden","EE6","Total waste","MKT","Products put on the market","KG_HAB","Kilograms per capita","2011","2011",24.514,,
"SWE","Sweden","EE6","Total waste","MKT","Products put on the market","KG_HAB","Kilograms per capita","2012","2012",23.023,,
"SWE","Sweden","EE6","Total waste","MKT","Products put on the market","KG_HAB","Kilograms per capita","2013","2013",25.277,,
"SWE","Sweden","EE6","Total waste","MKT","Products put on the market","KG_HAB","Kilograms per capita","2014","2014",24.538,,
"SWE","Sweden","EE6","Total waste","MKT","Products put on the market","KG_HAB","Kilograms per capita","2015","2015",26.215,,
"SWE","Sweden","EE6","Total waste","MKT","Products put on the market","KG_HAB","Kilograms per capita","2016","2016",26.104,,
"SWE","Sweden","EE6","Total waste","MKT","Products put on the market","KG_HAB","Kilograms per capita","2017","2017",27.715,,
"SWE","Sweden","EE6","Total waste","MKT","Products put on the market","KG_HAB","Kilograms per capita","2018","2018",28.313,,
"SWE","Sweden","EE6","Total waste","MKT","Products put on the market","KG_HAB","Kilograms per capita","2019","2019",30.58,,
"SWE","Sweden","EE6","Total waste","MKT","Products put on the market","KG_HAB","Kilograms per capita","2020","2020",28.927,,
"SWE","Sweden","EE6","Total waste","COL","Waste collected","KG_HAB","Kilograms per capita","2005","2005",5.402,,
"SWE","Sweden","EE6","Total waste","COL","Waste collected","KG_HAB","Kilograms per capita","2006","2006",14.323,,
"SWE","Sweden","EE6","Total waste","COL","Waste collected","KG_HAB","Kilograms per capita","2008","2008",16.283,,
"SWE","Sweden","EE6","Total waste","COL","Waste collected","KG_HAB","Kilograms per capita","2009","2009",16.53,,
"SWE","Sweden","EE6","Total waste","COL","Waste collected","KG_HAB","Kilograms per capita","2010","2010",17.215,,
"SWE","Sweden","EE6","Total waste","COL","Waste collected","KG_HAB","Kilograms per capita","2011","2011",18.687,,
"SWE","Sweden","EE6","Total waste","COL","Waste collected","KG_HAB","Kilograms per capita","2012","2012",17.713,,
"SWE","Sweden","EE6","Total waste","COL","Waste collected","KG_HAB","Kilograms per capita","2013","2013",18.392,,
"SWE","Sweden","EE6","Total waste","COL","Waste collected","KG_HAB","Kilograms per capita","2014","2014",14.94,,
"SWE","Sweden","EE6","Total waste","COL","Waste collected","KG_HAB","Kilograms per capita","2015","2015",14.691,,
"SWE","Sweden","EE6","Total waste","COL","Waste collected","KG_HAB","Kilograms per capita","2016","2016",16.45,,
"SWE","Sweden","EE6","Total waste","COL","Waste collected","KG_HAB","Kilograms per capita","2017","2017",14.057,,
